ID,age,animal.id,MouseID,Sex,Genotype,values,assay,experiment.date,treatment,dam,cohort,gram.values
8601,165,22828,8601,M,+/+,30880,Lean Mass,2019-10-21,AL,7827,1,30.88
8601,172,22828,8601,M,+/+,49100,Body Weight,2019-10-28,AL,7827,1,49.1
8601,172,22828,8601,M,+/+,17190,Total Fat Mass,2019-10-28,AL,7827,1,17.19
8601,172,22828,8601,M,+/+,30610,Lean Mass,2019-10-28,AL,7827,1,30.61
8601,174,22828,8601,M,+/+,46800,Body Weight,2019-10-30,AL,7827,1,46.8
8602,21,22829,8602,F,+/+,10200,Body Weight,2019-05-30,AL,7827,1,10.2
8602,21,22829,8602,F,+/+,1180,Total Fat Mass,2019-05-30,AL,7827,1,1.18
8602,21,22829,8602,F,+/+,8480,Lean Mass,2019-05-30,AL,7827,1,8.48
8602,21,22829,8602,F,+/+,560,Free Water,2019-05-30,AL,7827,1,0.56
8602,24,22829,8602,F,+/+,800,Total Fat Mass,2019-06-02,AL,7827,1,0.8
8602,24,22829,8602,F,+/+,9610,Lean Mass,2019-06-02,AL,7827,1,9.61
8602,24,22829,8602,F,+/+,190,Free Water,2019-06-02,AL,7827,1,0.19
8602,24,22829,8602,F,+/+,11900,Body Weight,2019-06-02,AL,7827,1,11.9
8602,32,22829,8602,F,+/+,2140,Total Fat Mass,2019-06-10,AL,7827,1,2.14
8602,32,22829,8602,F,+/+,14430,Lean Mass,2019-06-10,AL,7827,1,14.43
8602,32,22829,8602,F,+/+,330,Free Water,2019-06-10,AL,7827,1,0.33
8602,32,22829,8602,F,+/+,17600,Body Weight,2019-06-10,AL,7827,1,17.6
8602,39,22829,8602,F,+/+,20300,Body Weight,2019-06-17,AL,7827,1,20.3
8602,39,22829,8602,F,+/+,2140,Total Fat Mass,2019-06-17,AL,7827,1,2.14
8602,39,22829,8602,F,+/+,16590,Lean Mass,2019-06-17,AL,7827,1,16.59
8602,39,22829,8602,F,+/+,870,Free Water,2019-06-17,AL,7827,1,0.87
8602,46,22829,8602,F,+/+,19900,Body Weight,2019-06-24,AL,7827,1,19.9
8602,46,22829,8602,F,+/+,1800,Total Fat Mass,2019-06-24,AL,7827,1,1.8
8602,46,22829,8602,F,+/+,16190,Lean Mass,2019-06-24,AL,7827,1,16.19
8602,46,22829,8602,F,+/+,150,Free Water,2019-06-24,AL,7827,1,0.15
8602,53,22829,8602,F,+/+,20600,Body Weight,2019-07-01,AL,7827,1,20.6
8602,53,22829,8602,F,+/+,2060,Total Fat Mass,2019-07-01,AL,7827,1,2.06
8602,53,22829,8602,F,+/+,16880,Lean Mass,2019-07-01,AL,7827,1,16.88
8602,53,22829,8602,F,+/+,230,Free Water,2019-07-01,AL,7827,1,0.23
8602,60,22829,8602,F,+/+,21400,Body Weight,2019-07-08,AL,7827,1,21.4
8602,60,22829,8602,F,+/+,1950,Total Fat Mass,2019-07-08,AL,7827,1,1.95
8602,60,22829,8602,F,+/+,17510,Lean Mass,2019-07-08,AL,7827,1,17.51
8602,60,22829,8602,F,+/+,350,Free Water,2019-07-08,AL,7827,1,0.35
8602,67,22829,8602,F,+/+,21600,Body Weight,2019-07-15,AL,7827,1,21.6
8602,67,22829,8602,F,+/+,2010,Total Fat Mass,2019-07-15,AL,7827,1,2.01
8602,67,22829,8602,F,+/+,17700,Lean Mass,2019-07-15,AL,7827,1,17.7
8602,67,22829,8602,F,+/+,190,Free Water,2019-07-15,AL,7827,1,0.19
8602,74,22829,8602,F,+/+,24500,Body Weight,2019-07-22,AL,7827,1,24.5
8602,81,22829,8602,F,+/+,27900,Body Weight,2019-07-29,AL,7827,1,27.9
8602,81,22829,8602,F,+/+,6460,Total Fat Mass,2019-07-29,AL,7827,1,6.46
8602,81,22829,8602,F,+/+,19200,Lean Mass,2019-07-29,AL,7827,1,19.2
8602,81,22829,8602,F,+/+,280,Free Water,2019-07-29,AL,7827,1,0.28
8602,74,22829,8602,F,+/+,4450,Total Fat Mass,2019-07-22,AL,7827,1,4.45
8602,74,22829,8602,F,+/+,18040,Lean Mass,2019-07-22,AL,7827,1,18.04
8602,74,22829,8602,F,+/+,340,Free Water,2019-07-22,AL,7827,1,0.34
8602,88,22829,8602,F,+/+,28300,Body Weight,2019-08-05,AL,7827,1,28.3
8602,88,22829,8602,F,+/+,10770,Total Fat Mass,2019-08-05,AL,7827,1,10.77
8602,88,22829,8602,F,+/+,16350,Lean Mass,2019-08-05,AL,7827,1,16.35
8602,88,22829,8602,F,+/+,0,Free Water,2019-08-05,AL,7827,1,0
8602,95,22829,8602,F,+/+,30200,Body Weight,2019-08-12,AL,7827,1,30.2
8602,95,22829,8602,F,+/+,8480,Total Fat Mass,2019-08-12,AL,7827,1,8.48
8602,95,22829,8602,F,+/+,19710,Lean Mass,2019-08-12,AL,7827,1,19.71
8602,95,22829,8602,F,+/+,0,Free Water,2019-08-12,AL,7827,1,0
8602,102,22829,8602,F,+/+,32900,Body Weight,2019-08-19,AL,7827,1,32.9
8602,102,22829,8602,F,+/+,10160,Total Fat Mass,2019-08-19,AL,7827,1,10.16
8602,102,22829,8602,F,+/+,20450,Lean Mass,2019-08-19,AL,7827,1,20.45
8602,102,22829,8602,F,+/+,0,Free Water,2019-08-19,AL,7827,1,0
8602,109,22829,8602,F,+/+,33600,Body Weight,2019-08-26,AL,7827,1,33.6
8602,109,22829,8602,F,+/+,10890,Total Fat Mass,2019-08-26,AL,7827,1,10.89
8602,109,22829,8602,F,+/+,20180,Lean Mass,2019-08-26,AL,7827,1,20.18
8602,117,22829,8602,F,+/+,36700,Body Weight,2019-09-03,AL,7827,1,36.7
8602,117,22829,8602,F,+/+,13350,Total Fat Mass,2019-09-03,AL,7827,1,13.35
8602,117,22829,8602,F,+/+,20930,Lean Mass,2019-09-03,AL,7827,1,20.93
8602,125,22829,8602,F,+/+,37500,Body Weight,2019-09-11,AL,7827,1,37.5
8602,125,22829,8602,F,+/+,13560,Total Fat Mass,2019-09-11,AL,7827,1,13.56
8602,125,22829,8602,F,+/+,21630,Lean Mass,2019-09-11,AL,7827,1,21.63
8602,130,22829,8602,F,+/+,38100,Body Weight,2019-09-16,AL,7827,1,38.1
8602,130,22829,8602,F,+/+,14630,Total Fat Mass,2019-09-16,AL,7827,1,14.63
8602,130,22829,8602,F,+/+,20860,Lean Mass,2019-09-16,AL,7827,1,20.86
8602,144,22829,8602,F,+/+,40200,Body Weight,2019-09-30,AL,7827,1,40.2
8602,144,22829,8602,F,+/+,16170,Total Fat Mass,2019-09-30,AL,7827,1,16.17
8602,144,22829,8602,F,+/+,21350,Lean Mass,2019-09-30,AL,7827,1,21.35
8602,137,22829,8602,F,+/+,39000,Body Weight,2019-09-23,AL,7827,1,39
8602,137,22829,8602,F,+/+,15360,Total Fat Mass,2019-09-23,AL,7827,1,15.36
8602,137,22829,8602,F,+/+,20480,Lean Mass,2019-09-23,AL,7827,1,20.48
8602,151,22829,8602,F,+/+,39800,Body Weight,2019-10-07,AL,7827,1,39.8
8602,151,22829,8602,F,+/+,16200,Total Fat Mass,2019-10-07,AL,7827,1,16.2
8602,151,22829,8602,F,+/+,21120,Lean Mass,2019-10-07,AL,7827,1,21.12
8602,158,22829,8602,F,+/+,16500,Total Fat Mass,2019-10-14,AL,7827,1,16.5
8602,158,22829,8602,F,+/+,22310,Lean Mass,2019-10-14,AL,7827,1,22.31
8602,158,22829,8602,F,+/+,40700,Body Weight,2019-10-14,AL,7827,1,40.7
8602,165,22829,8602,F,+/+,41200,Body Weight,2019-10-21,AL,7827,1,41.2
8602,165,22829,8602,F,+/+,17340,Total Fat Mass,2019-10-21,AL,7827,1,17.34
8602,165,22829,8602,F,+/+,21730,Lean Mass,2019-10-21,AL,7827,1,21.73
8602,172,22829,8602,F,+/+,40600,Body Weight,2019-10-28,AL,7827,1,40.6
8602,172,22829,8602,F,+/+,17060,Total Fat Mass,2019-10-28,AL,7827,1,17.06
8602,172,22829,8602,F,+/+,21760,Lean Mass,2019-10-28,AL,7827,1,21.76
8602,174,22829,8602,F,+/+,38100,Body Weight,2019-10-30,AL,7827,1,38.1
8603,21,22830,8603,F,+/+,10400,Body Weight,2019-05-30,AL,7827,1,10.4
8603,21,22830,8603,F,+/+,1290,Total Fat Mass,2019-05-30,AL,7827,1,1.29
8603,21,22830,8603,F,+/+,8350,Lean Mass,2019-05-30,AL,7827,1,8.35
8603,21,22830,8603,F,+/+,330,Free Water,2019-05-30,AL,7827,1,0.33
8603,24,22830,8603,F,+/+,940,Total Fat Mass,2019-06-02,AL,7827,1,0.94
8603,24,22830,8603,F,+/+,10770,Lean Mass,2019-06-02,AL,7827,1,10.77
8603,24,22830,8603,F,+/+,0,Free Water,2019-06-02,AL,7827,1,0
8603,24,22830,8603,F,+/+,12400,Body Weight,2019-06-02,AL,7827,1,12.4
8603,32,22830,8603,F,+/+,2030,Total Fat Mass,2019-06-10,AL,7827,1,2.03
8603,32,22830,8603,F,+/+,14800,Lean Mass,2019-06-10,AL,7827,1,14.8
8603,32,22830,8603,F,+/+,250,Free Water,2019-06-10,AL,7827,1,0.25
8603,32,22830,8603,F,+/+,18000,Body Weight,2019-06-10,AL,7827,1,18
8603,39,22830,8603,F,+/+,20800,Body Weight,2019-06-17,AL,7827,1,20.8
8603,39,22830,8603,F,+/+,2130,Total Fat Mass,2019-06-17,AL,7827,1,2.13
8603,39,22830,8603,F,+/+,17050,Lean Mass,2019-06-17,AL,7827,1,17.05
8603,39,22830,8603,F,+/+,260,Free Water,2019-06-17,AL,7827,1,0.26
8603,46,22830,8603,F,+/+,20200,Body Weight,2019-06-24,AL,7827,1,20.2
8603,46,22830,8603,F,+/+,1940,Total Fat Mass,2019-06-24,AL,7827,1,1.94
8603,46,22830,8603,F,+/+,16270,Lean Mass,2019-06-24,AL,7827,1,16.27
8603,46,22830,8603,F,+/+,50,Free Water,2019-06-24,AL,7827,1,0.05
8603,53,22830,8603,F,+/+,21200,Body Weight,2019-07-01,AL,7827,1,21.2
8603,53,22830,8603,F,+/+,1840,Total Fat Mass,2019-07-01,AL,7827,1,1.84
8603,53,22830,8603,F,+/+,17240,Lean Mass,2019-07-01,AL,7827,1,17.24
8603,53,22830,8603,F,+/+,310,Free Water,2019-07-01,AL,7827,1,0.31
8603,60,22830,8603,F,+/+,20900,Body Weight,2019-07-08,AL,7827,1,20.9
8603,60,22830,8603,F,+/+,2020,Total Fat Mass,2019-07-08,AL,7827,1,2.02
8603,60,22830,8603,F,+/+,17250,Lean Mass,2019-07-08,AL,7827,1,17.25
8603,60,22830,8603,F,+/+,250,Free Water,2019-07-08,AL,7827,1,0.25
8603,67,22830,8603,F,+/+,21600,Body Weight,2019-07-15,AL,7827,1,21.6
8603,67,22830,8603,F,+/+,2320,Total Fat Mass,2019-07-15,AL,7827,1,2.32
8603,67,22830,8603,F,+/+,17640,Lean Mass,2019-07-15,AL,7827,1,17.64
8603,67,22830,8603,F,+/+,170,Free Water,2019-07-15,AL,7827,1,0.17
8603,74,22830,8603,F,+/+,24300,Body Weight,2019-07-22,AL,7827,1,24.3
8603,81,22830,8603,F,+/+,28300,Body Weight,2019-07-29,AL,7827,1,28.3
8603,81,22830,8603,F,+/+,6790,Total Fat Mass,2019-07-29,AL,7827,1,6.79
8603,81,22830,8603,F,+/+,18940,Lean Mass,2019-07-29,AL,7827,1,18.94
8603,81,22830,8603,F,+/+,160,Free Water,2019-07-29,AL,7827,1,0.16
8603,74,22830,8603,F,+/+,4220,Total Fat Mass,2019-07-22,AL,7827,1,4.22
8603,74,22830,8603,F,+/+,18100,Lean Mass,2019-07-22,AL,7827,1,18.1
8603,74,22830,8603,F,+/+,160,Free Water,2019-07-22,AL,7827,1,0.16
8603,88,22830,8603,F,+/+,28000,Body Weight,2019-08-05,AL,7827,1,28
8603,88,22830,8603,F,+/+,5510,Total Fat Mass,2019-08-05,AL,7827,1,5.51
8603,88,22830,8603,F,+/+,20270,Lean Mass,2019-08-05,AL,7827,1,20.27
8603,88,22830,8603,F,+/+,2080,Free Water,2019-08-05,AL,7827,1,2.08
8603,95,22830,8603,F,+/+,29200,Body Weight,2019-08-12,AL,7827,1,29.2
8603,95,22830,8603,F,+/+,7560,Total Fat Mass,2019-08-12,AL,7827,1,7.56
8603,95,22830,8603,F,+/+,19360,Lean Mass,2019-08-12,AL,7827,1,19.36
8603,95,22830,8603,F,+/+,100,Free Water,2019-08-12,AL,7827,1,0.1
8603,102,22830,8603,F,+/+,31200,Body Weight,2019-08-19,AL,7827,1,31.2
8603,102,22830,8603,F,+/+,8880,Total Fat Mass,2019-08-19,AL,7827,1,8.88
8603,102,22830,8603,F,+/+,19960,Lean Mass,2019-08-19,AL,7827,1,19.96
8603,102,22830,8603,F,+/+,220,Free Water,2019-08-19,AL,7827,1,0.22
8603,109,22830,8603,F,+/+,31400,Body Weight,2019-08-26,AL,7827,1,31.4
8603,109,22830,8603,F,+/+,9200,Total Fat Mass,2019-08-26,AL,7827,1,9.2
8603,109,22830,8603,F,+/+,20060,Lean Mass,2019-08-26,AL,7827,1,20.06
8603,117,22830,8603,F,+/+,35200,Body Weight,2019-09-03,AL,7827,1,35.2
8603,117,22830,8603,F,+/+,12040,Total Fat Mass,2019-09-03,AL,7827,1,12.04
8603,117,22830,8603,F,+/+,20750,Lean Mass,2019-09-03,AL,7827,1,20.75
8603,125,22830,8603,F,+/+,38000,Body Weight,2019-09-11,AL,7827,1,38
8603,125,22830,8603,F,+/+,14290,Total Fat Mass,2019-09-11,AL,7827,1,14.29
8603,125,22830,8603,F,+/+,21180,Lean Mass,2019-09-11,AL,7827,1,21.18
8603,130,22830,8603,F,+/+,36400,Body Weight,2019-09-16,AL,7827,1,36.4
8603,130,22830,8603,F,+/+,13330,Total Fat Mass,2019-09-16,AL,7827,1,13.33
8603,130,22830,8603,F,+/+,20700,Lean Mass,2019-09-16,AL,7827,1,20.7
8603,144,22830,8603,F,+/+,38300,Body Weight,2019-09-30,AL,7827,1,38.3
8603,144,22830,8603,F,+/+,13910,Total Fat Mass,2019-09-30,AL,7827,1,13.91
8603,144,22830,8603,F,+/+,21700,Lean Mass,2019-09-30,AL,7827,1,21.7
8603,137,22830,8603,F,+/+,38000,Body Weight,2019-09-23,AL,7827,1,38
8603,137,22830,8603,F,+/+,13880,Total Fat Mass,2019-09-23,AL,7827,1,13.88
8603,137,22830,8603,F,+/+,21250,Lean Mass,2019-09-23,AL,7827,1,21.25
8603,151,22830,8603,F,+/+,38800,Body Weight,2019-10-07,AL,7827,1,38.8
8603,151,22830,8603,F,+/+,14030,Total Fat Mass,2019-10-07,AL,7827,1,14.03
8603,151,22830,8603,F,+/+,22380,Lean Mass,2019-10-07,AL,7827,1,22.38
8603,158,22830,8603,F,+/+,15560,Total Fat Mass,2019-10-14,AL,7827,1,15.56
8603,158,22830,8603,F,+/+,21170,Lean Mass,2019-10-14,AL,7827,1,21.17
8603,158,22830,8603,F,+/+,39200,Body Weight,2019-10-14,AL,7827,1,39.2
8603,165,22830,8603,F,+/+,38900,Body Weight,2019-10-21,AL,7827,1,38.9
8603,165,22830,8603,F,+/+,15870,Total Fat Mass,2019-10-21,AL,7827,1,15.87
8603,165,22830,8603,F,+/+,21460,Lean Mass,2019-10-21,AL,7827,1,21.46
8603,172,22830,8603,F,+/+,38800,Body Weight,2019-10-28,AL,7827,1,38.8
8603,172,22830,8603,F,+/+,15400,Total Fat Mass,2019-10-28,AL,7827,1,15.4
8603,172,22830,8603,F,+/+,22160,Lean Mass,2019-10-28,AL,7827,1,22.16
8603,174,22830,8603,F,+/+,36500,Body Weight,2019-10-30,AL,7827,1,36.5
8665,23,22836,8665,M,+/+,11300,Body Weight,2019-06-02,AL,7830,1,11.3
8665,23,22836,8665,M,+/+,910,Total Fat Mass,2019-06-02,AL,7830,1,0.91
8665,23,22836,8665,M,+/+,8980,Lean Mass,2019-06-02,AL,7830,1,8.98
8665,23,22836,8665,M,+/+,400,Free Water,2019-06-02,AL,7830,1,0.4
8665,31,22836,8665,M,+/+,1310,Total Fat Mass,2019-06-10,AL,7830,1,1.31
8665,31,22836,8665,M,+/+,15210,Lean Mass,2019-06-10,AL,7830,1,15.21
8665,31,22836,8665,M,+/+,70,Free Water,2019-06-10,AL,7830,1,0.07
8665,31,22836,8665,M,+/+,17400,Body Weight,2019-06-10,AL,7830,1,17.4
8665,38,22836,8665,M,+/+,21700,Body Weight,2019-06-17,AL,7830,1,21.7
8665,38,22836,8665,M,+/+,1600,Total Fat Mass,2019-06-17,AL,7830,1,1.6
8665,38,22836,8665,M,+/+,19110,Lean Mass,2019-06-17,AL,7830,1,19.11
8665,38,22836,8665,M,+/+,990,Free Water,2019-06-17,AL,7830,1,0.99
8665,45,22836,8665,M,+/+,23800,Body Weight,2019-06-24,AL,7830,1,23.8
8665,45,22836,8665,M,+/+,1810,Total Fat Mass,2019-06-24,AL,7830,1,1.81
8665,45,22836,8665,M,+/+,20060,Lean Mass,2019-06-24,AL,7830,1,20.06
8665,45,22836,8665,M,+/+,0,Free Water,2019-06-24,AL,7830,1,0
8665,52,22836,8665,M,+/+,25600,Body Weight,2019-07-01,AL,7830,1,25.6
8665,52,22836,8665,M,+/+,1080,Total Fat Mass,2019-07-01,AL,7830,1,1.08
8665,52,22836,8665,M,+/+,22680,Lean Mass,2019-07-01,AL,7830,1,22.68
8665,52,22836,8665,M,+/+,250,Free Water,2019-07-01,AL,7830,1,0.25
8665,59,22836,8665,M,+/+,27200,Body Weight,2019-07-08,AL,7830,1,27.2
8665,59,22836,8665,M,+/+,1080,Total Fat Mass,2019-07-08,AL,7830,1,1.08
8665,59,22836,8665,M,+/+,24500,Lean Mass,2019-07-08,AL,7830,1,24.5
8665,59,22836,8665,M,+/+,230,Free Water,2019-07-08,AL,7830,1,0.23
8665,66,22836,8665,M,+/+,28100,Body Weight,2019-07-15,AL,7830,1,28.1
8665,66,22836,8665,M,+/+,1040,Total Fat Mass,2019-07-15,AL,7830,1,1.04
8665,66,22836,8665,M,+/+,24620,Lean Mass,2019-07-15,AL,7830,1,24.62
8665,66,22836,8665,M,+/+,360,Free Water,2019-07-15,AL,7830,1,0.36
8665,73,22836,8665,M,+/+,30400,Body Weight,2019-07-22,AL,7830,1,30.4
8665,80,22836,8665,M,+/+,33700,Body Weight,2019-07-29,AL,7830,1,33.7
8665,80,22836,8665,M,+/+,5560,Total Fat Mass,2019-07-29,AL,7830,1,5.56
8665,80,22836,8665,M,+/+,25300,Lean Mass,2019-07-29,AL,7830,1,25.3
8665,80,22836,8665,M,+/+,620,Free Water,2019-07-29,AL,7830,1,0.62
8665,73,22836,8665,M,+/+,3240,Total Fat Mass,2019-07-22,AL,7830,1,3.24
8665,73,22836,8665,M,+/+,25400,Lean Mass,2019-07-22,AL,7830,1,25.4
8665,73,22836,8665,M,+/+,300,Free Water,2019-07-22,AL,7830,1,0.3
8665,87,22836,8665,M,+/+,35500,Body Weight,2019-08-05,AL,7830,1,35.5
8665,87,22836,8665,M,+/+,8650,Total Fat Mass,2019-08-05,AL,7830,1,8.65
8665,87,22836,8665,M,+/+,24490,Lean Mass,2019-08-05,AL,7830,1,24.49
8665,87,22836,8665,M,+/+,560,Free Water,2019-08-05,AL,7830,1,0.56
8665,94,22836,8665,M,+/+,38300,Body Weight,2019-08-12,AL,7830,1,38.3
8665,94,22836,8665,M,+/+,9990,Total Fat Mass,2019-08-12,AL,7830,1,9.99
8665,94,22836,8665,M,+/+,26140,Lean Mass,2019-08-12,AL,7830,1,26.14
8665,94,22836,8665,M,+/+,210,Free Water,2019-08-12,AL,7830,1,0.21
8665,101,22836,8665,M,+/+,39400,Body Weight,2019-08-19,AL,7830,1,39.4
8665,101,22836,8665,M,+/+,11160,Total Fat Mass,2019-08-19,AL,7830,1,11.16
8665,101,22836,8665,M,+/+,25740,Lean Mass,2019-08-19,AL,7830,1,25.74
8665,101,22836,8665,M,+/+,260,Free Water,2019-08-19,AL,7830,1,0.26
8665,108,22836,8665,M,+/+,41100,Body Weight,2019-08-26,AL,7830,1,41.1
8665,108,22836,8665,M,+/+,12080,Total Fat Mass,2019-08-26,AL,7830,1,12.08
8665,108,22836,8665,M,+/+,26190,Lean Mass,2019-08-26,AL,7830,1,26.19
8665,116,22836,8665,M,+/+,42800,Body Weight,2019-09-03,AL,7830,1,42.8
8665,116,22836,8665,M,+/+,14020,Total Fat Mass,2019-09-03,AL,7830,1,14.02
8665,116,22836,8665,M,+/+,26070,Lean Mass,2019-09-03,AL,7830,1,26.07
8665,124,22836,8665,M,+/+,45100,Body Weight,2019-09-11,AL,7830,1,45.1
8665,124,22836,8665,M,+/+,15080,Total Fat Mass,2019-09-11,AL,7830,1,15.08
8665,124,22836,8665,M,+/+,27180,Lean Mass,2019-09-11,AL,7830,1,27.18
8665,129,22836,8665,M,+/+,46400,Body Weight,2019-09-16,AL,7830,1,46.4
8665,129,22836,8665,M,+/+,16310,Total Fat Mass,2019-09-16,AL,7830,1,16.31
8665,129,22836,8665,M,+/+,26950,Lean Mass,2019-09-16,AL,7830,1,26.95
8665,143,22836,8665,M,+/+,46600,Body Weight,2019-09-30,AL,7830,1,46.6
8665,143,22836,8665,M,+/+,17070,Total Fat Mass,2019-09-30,AL,7830,1,17.07
8665,143,22836,8665,M,+/+,26800,Lean Mass,2019-09-30,AL,7830,1,26.8
8665,136,22836,8665,M,+/+,46900,Body Weight,2019-09-23,AL,7830,1,46.9
8665,136,22836,8665,M,+/+,16560,Total Fat Mass,2019-09-23,AL,7830,1,16.56
8665,136,22836,8665,M,+/+,27250,Lean Mass,2019-09-23,AL,7830,1,27.25
8665,150,22836,8665,M,+/+,46100,Body Weight,2019-10-07,AL,7830,1,46.1
8665,150,22836,8665,M,+/+,16970,Total Fat Mass,2019-10-07,AL,7830,1,16.97
8665,150,22836,8665,M,+/+,26380,Lean Mass,2019-10-07,AL,7830,1,26.38
8665,157,22836,8665,M,+/+,16310,Total Fat Mass,2019-10-14,AL,7830,1,16.31
8665,157,22836,8665,M,+/+,27170,Lean Mass,2019-10-14,AL,7830,1,27.17
8665,157,22836,8665,M,+/+,45700,Body Weight,2019-10-14,AL,7830,1,45.7
8665,164,22836,8665,M,+/+,47200,Body Weight,2019-10-21,AL,7830,1,47.2
8665,164,22836,8665,M,+/+,17570,Total Fat Mass,2019-10-21,AL,7830,1,17.57
8665,164,22836,8665,M,+/+,27610,Lean Mass,2019-10-21,AL,7830,1,27.61
8665,171,22836,8665,M,+/+,47700,Body Weight,2019-10-28,AL,7830,1,47.7
8665,171,22836,8665,M,+/+,18130,Total Fat Mass,2019-10-28,AL,7830,1,18.13
8665,171,22836,8665,M,+/+,28580,Lean Mass,2019-10-28,AL,7830,1,28.58
8665,178,22836,8665,M,+/+,50700,Body Weight,2019-11-04,AL,7830,1,50.7
8665,178,22836,8665,M,+/+,18870,Total Fat Mass,2019-11-04,AL,7830,1,18.87
8665,178,22836,8665,M,+/+,29510,Lean Mass,2019-11-04,AL,7830,1,29.51
8665,181,22836,8665,M,+/+,47300,Body Weight,2019-11-07,AL,7830,1,47.3
8666,23,22837,8666,M,+/+,10300,Body Weight,2019-06-02,AL,7830,1,10.3
8666,23,22837,8666,M,+/+,680,Total Fat Mass,2019-06-02,AL,7830,1,0.68
8666,23,22837,8666,M,+/+,8290,Lean Mass,2019-06-02,AL,7830,1,8.29
8666,23,22837,8666,M,+/+,0,Free Water,2019-06-02,AL,7830,1,0
8666,31,22837,8666,M,+/+,1520,Total Fat Mass,2019-06-10,AL,7830,1,1.52
8666,31,22837,8666,M,+/+,14380,Lean Mass,2019-06-10,AL,7830,1,14.38
8666,31,22837,8666,M,+/+,400,Free Water,2019-06-10,AL,7830,1,0.4
8666,31,22837,8666,M,+/+,17200,Body Weight,2019-06-10,AL,7830,1,17.2
8666,38,22837,8666,M,+/+,20800,Body Weight,2019-06-17,AL,7830,1,20.8
8666,38,22837,8666,M,+/+,1360,Total Fat Mass,2019-06-17,AL,7830,1,1.36
8666,38,22837,8666,M,+/+,17890,Lean Mass,2019-06-17,AL,7830,1,17.89
8666,38,22837,8666,M,+/+,120,Free Water,2019-06-17,AL,7830,1,0.12
8666,45,22837,8666,M,+/+,22000,Body Weight,2019-06-24,AL,7830,1,22
8666,45,22837,8666,M,+/+,1660,Total Fat Mass,2019-06-24,AL,7830,1,1.66
8666,45,22837,8666,M,+/+,18830,Lean Mass,2019-06-24,AL,7830,1,18.83
8666,45,22837,8666,M,+/+,100,Free Water,2019-06-24,AL,7830,1,0.1
8666,52,22837,8666,M,+/+,22700,Body Weight,2019-07-01,AL,7830,1,22.7
8666,52,22837,8666,M,+/+,1530,Total Fat Mass,2019-07-01,AL,7830,1,1.53
8666,52,22837,8666,M,+/+,19440,Lean Mass,2019-07-01,AL,7830,1,19.44
8666,52,22837,8666,M,+/+,100,Free Water,2019-07-01,AL,7830,1,0.1
8666,59,22837,8666,M,+/+,24200,Body Weight,2019-07-08,AL,7830,1,24.2
8666,59,22837,8666,M,+/+,1770,Total Fat Mass,2019-07-08,AL,7830,1,1.77
8666,59,22837,8666,M,+/+,20490,Lean Mass,2019-07-08,AL,7830,1,20.49
8666,59,22837,8666,M,+/+,240,Free Water,2019-07-08,AL,7830,1,0.24
8666,66,22837,8666,M,+/+,24200,Body Weight,2019-07-15,AL,7830,1,24.2
8666,66,22837,8666,M,+/+,1900,Total Fat Mass,2019-07-15,AL,7830,1,1.9
8666,66,22837,8666,M,+/+,20810,Lean Mass,2019-07-15,AL,7830,1,20.81
8666,66,22837,8666,M,+/+,450,Free Water,2019-07-15,AL,7830,1,0.45
8666,73,22837,8666,M,+/+,27400,Body Weight,2019-07-22,AL,7830,1,27.4
8666,80,22837,8666,M,+/+,30600,Body Weight,2019-07-29,AL,7830,1,30.6
8666,80,22837,8666,M,+/+,7230,Total Fat Mass,2019-07-29,AL,7830,1,7.23
8666,80,22837,8666,M,+/+,21040,Lean Mass,2019-07-29,AL,7830,1,21.04
8666,80,22837,8666,M,+/+,180,Free Water,2019-07-29,AL,7830,1,0.18
8666,73,22837,8666,M,+/+,4620,Total Fat Mass,2019-07-22,AL,7830,1,4.62
8666,73,22837,8666,M,+/+,20670,Lean Mass,2019-07-22,AL,7830,1,20.67
8666,73,22837,8666,M,+/+,50,Free Water,2019-07-22,AL,7830,1,0.05
8666,87,22837,8666,M,+/+,32700,Body Weight,2019-08-05,AL,7830,1,32.7
8666,87,22837,8666,M,+/+,9180,Total Fat Mass,2019-08-05,AL,7830,1,9.18
8666,87,22837,8666,M,+/+,20960,Lean Mass,2019-08-05,AL,7830,1,20.96
8666,87,22837,8666,M,+/+,0,Free Water,2019-08-05,AL,7830,1,0
8666,94,22837,8666,M,+/+,34200,Body Weight,2019-08-12,AL,7830,1,34.2
8666,94,22837,8666,M,+/+,10620,Total Fat Mass,2019-08-12,AL,7830,1,10.62
8666,94,22837,8666,M,+/+,21300,Lean Mass,2019-08-12,AL,7830,1,21.3
8666,94,22837,8666,M,+/+,0,Free Water,2019-08-12,AL,7830,1,0
8666,101,22837,8666,M,+/+,36500,Body Weight,2019-08-19,AL,7830,1,36.5
8666,101,22837,8666,M,+/+,12120,Total Fat Mass,2019-08-19,AL,7830,1,12.12
8666,101,22837,8666,M,+/+,21930,Lean Mass,2019-08-19,AL,7830,1,21.93
8666,101,22837,8666,M,+/+,0,Free Water,2019-08-19,AL,7830,1,0
8666,108,22837,8666,M,+/+,37700,Body Weight,2019-08-26,AL,7830,1,37.7
8666,108,22837,8666,M,+/+,13810,Total Fat Mass,2019-08-26,AL,7830,1,13.81
8666,108,22837,8666,M,+/+,22050,Lean Mass,2019-08-26,AL,7830,1,22.05
8666,116,22837,8666,M,+/+,40500,Body Weight,2019-09-03,AL,7830,1,40.5
